order_id,customer_id,product_id,category,quantity,price,discount_pct,order_date,delivery_days,payment_mode
ORD0855,CUST010,PROD063,Grocery,1,1362,30,2025-10-21 08:46:51.735171,3,UPI
ORD0856,CUST026,PROD110,Grocery,4,1061,20,2025-09-03 08:46:51.735241,2,UPI
ORD0857,CUST175,PROD140,Electronics,3,76573,10,2025-05-31 08:46:51.735938,6,UPI
ORD0858,CUST298,PROD032,Electronics,1,39067,0,2025-06-09 08:46:51.736507,5,COD
ORD0859,CUST290,PROD002,Grocery,1,447,0,2026-06-15 08:46:51.736473,6,UPI
ORD0860,CUST229,PROD056,Electronics,3,42792,5,2025-08-24 08:46:51.736174,6,UPI
ORD0861,CUST282,PROD056,Fashion,2,4865,20,2026-01-28 08:46:51.736438,2,UPI
ORD0862,CUST074,PROD116,Fashion,1,4043,0,2024-07-24 08:46:51.735456,7,UPI
ORD0863,CUST009,PROD055,Grocery,2,193,20,2025-03-26 08:46:51.735166,5,UPI
ORD0864,CUST145,PROD137,Electronics,3,48875,0,2024-11-22 08:46:51.735805,5,Card
ORD0865,CUST081,PROD119,Grocery,5,1186,5,2026-02-12 08:46:51.735487,7,UPI
ORD0866,CUST041,PROD182,Fashion,3,801,10,2025-03-11 08:46:51.735306,2,Card
ORD0867,CUST079,PROD069,Home,5,2621,5,2025-08-14 08:46:51.735478,9,UPI
ORD0868,CUST167,PROD108,Fashion,3,3533,20,2025-11-04 08:46:51.735903,4,Card
ORD0869,CUST150,PROD061,Fashion,1,4784,10,2024-08-13 08:46:51.735826,4,UPI
ORD0870,CUST285,PROD121,Fashion,2,2565,0,2026-06-17 08:46:51.736451,3,Card
ORD0871,CUST265,PROD052,Home,2,2756,20,2025-11-19 08:46:51.736364,2,UPI
ORD0872,CUST099,PROD175,Home,4,7622,0,2026-03-06 08:46:51.735605,2,UPI
ORD0873,CUST028,PROD098,Electronics,1,61136,30,2026-03-25 08:46:51.735250,2,UPI
ORD0874,CUST287,PROD163,Grocery,1,132,5,2025-08-03 08:46:51.736460,2,COD
ORD0875,CUST059,PROD136,Fashion,4,1895,0,2025-04-01 08:46:51.735388,6,UPI
ORD0876,CUST009,PROD157,Grocery,3,267,20,2025-02-10 08:46:51.735166,2,Card
ORD0877,CUST300,PROD180,Fashion,2,4304,5,2026-05-08 08:46:51.736516,9,COD
ORD0878,CUST027,PROD074,Electronics,3,40626,20,2025-05-02 08:46:51.735245,8,Card
ORD0879,CUST249,PROD185,Home,4,3471,0,2026-01-16 08:46:51.736295,5,UPI
ORD0880,CUST151,PROD050,Fashion,3,4718,10,2025-01-17 08:46:51.735833,4,UPI
ORD0881,CUST277,PROD085,Fashion,5,639,10,2025-07-19 08:46:51.736417,6,UPI
ORD0882,CUST215,PROD128,Home,2,14040,0,2025-05-20 08:46:51.736114,3,COD
ORD0883,CUST179,PROD124,Fashion,1,2803,5,2026-05-11 08:46:51.735955,3,Card
ORD0884,CUST014,PROD116,Electronics,3,31109,20,2025-02-18 08:46:51.735189,4,UPI
ORD0885,CUST038,PROD180,Fashion,5,2323,20,2026-05-05 08:46:51.735293,6,Card
ORD0886,CUST214,PROD065,Electronics,2,78190,5,2024-03-18 08:46:51.736110,6,Card
ORD0887,CUST280,PROD188,Electronics,5,49529,10,2025-11-12 08:46:51.736430,9,UPI
ORD0888,CUST097,PROD073,Home,5,3751,0,2025-03-30 08:46:51.735596,7,COD
ORD0889,CUST128,PROD092,Fashion,2,1825,10,2025-05-06 08:46:51.735731,2,COD
ORD0890,CUST137,PROD143,Electronics,4,53775,20,2025-11-08 08:46:51.735770,6,COD
ORD0891,CUST247,PROD167,Fashion,4,3359,30,2025-12-03 08:46:51.736286,9,UPI
ORD0892,CUST150,PROD193,Fashion,3,4815,10,2025-03-08 08:46:51.735826,9,UPI
ORD0893,CUST074,PROD132,Home,1,9319,0,2025-04-27 08:46:51.735456,5,Card
ORD0894,CUST226,PROD046,Home,1,11856,0,2025-05-20 08:46:51.736161,4,Card
ORD0895,CUST101,PROD002,Home,4,13236,30,2025-05-18 08:46:51.735614,4,UPI
ORD0896,CUST035,PROD177,Fashion,4,688,10,2024-07-18 08:46:51.735280,4,UPI
ORD0897,CUST028,PROD029,Electronics,4,38786,0,2026-02-23 08:46:51.735250,6,UPI
ORD0898,CUST178,PROD162,Home,5,1083,20,2025-03-02 08:46:51.735951,5,Card
ORD0899,CUST264,PROD019,Home,1,13634,5,2025-08-09 08:46:51.736360,4,Card
ORD0900,CUST050,PROD108,Electronics,4,45526,20,2025-04-18 08:46:51.735348,8,UPI
ORD0901,CUST005,PROD116,Fashion,4,2904,20,2026-09-20 08:46:51.735147,5,UPI
ORD0902,CUST244,PROD028,Grocery,1,1689,10,2025-09-24 08:46:51.736273,9,UPI
ORD0903,CUST111,PROD057,Grocery,1,586,0,2025-09-27 08:46:51.735657,7,COD
ORD0904,CUST129,PROD060,Grocery,4,244,20,2026-03-16 08:46:51.735735,7,UPI
ORD0905,CUST265,PROD019,Electronics,5,38184,5,2025-11-25 08:46:51.736364,9,COD
ORD0906,CUST128,PROD144,Home,4,12399,5,2025-12-30 08:46:51.735731,6,Card
ORD0907,CUST081,PROD045,Grocery,3,1788,5,2025-05-19 08:46:51.735487,2,Card
ORD0908,CUST249,PROD197,Fashion,1,3834,20,2025-09-12 08:46:51.736295,8,Card
ORD0909,CUST089,PROD063,Electronics,3,28402,30,2026-05-04 08:46:51.735561,5,Card
ORD0910,CUST024,PROD035,Fashion,4,2741,10,2025-11-15 08:46:51.735232,8,UPI
ORD0911,CUST163,PROD036,Grocery,4,983,20,2025-09-30 08:46:51.735886,8,Card
ORD0912,CUST225,PROD082,Home,3,4180,10,2026-06-01 08:46:51.736157,3,UPI
ORD0913,CUST136,PROD014,Home,1,7444,5,2025-01-25 08:46:51.735766,4,Card
ORD0914,CUST159,PROD169,Electronics,3,36586,20,2025-10-24 08:46:51.735868,7,UPI
ORD0915,CUST057,PROD081,Home,3,4656,10,2025-05-10 08:46:51.735379,7,UPI
ORD0916,CUST290,PROD001,Grocery,1,127,30,2026-08-15 08:46:51.736473,6,UPI
ORD0917,CUST256,PROD072,Electronics,5,42924,5,2026-03-31 08:46:51.736325,8,UPI
ORD0918,CUST103,PROD124,Electronics,2,41349,20,2024-08-10 08:46:51.735622,7,UPI
ORD0919,CUST158,PROD053,Grocery,3,1033,10,2026-02-15 08:46:51.735864,9,Card
ORD0920,CUST217,PROD111,Fashion,2,4363,20,2025-10-27 08:46:51.736123,7,UPI
ORD0921,CUST211,PROD171,Electronics,1,36983,10,2026-08-17 08:46:51.736097,9,COD
ORD0922,CUST009,PROD130,Fashion,2,1678,10,2024-11-26 08:46:51.735166,9,COD
ORD0923,CUST032,PROD026,Home,4,12942,20,2024-10-18 08:46:51.735267,5,Card
ORD0924,CUST018,PROD180,Fashion,4,3203,10,2024-10-17 08:46:51.735206,9,UPI
ORD0925,CUST039,PROD176,Electronics,4,73276,5,2025-02-22 08:46:51.735298,6,Card
ORD0926,CUST191,PROD087,Home,2,10469,30,2025-09-09 08:46:51.736011,3,Card
ORD0927,CUST270,PROD180,Electronics,4,21278,30,2025-12-12 08:46:51.736386,9,Card
ORD0928,CUST150,PROD092,Grocery,2,211,20,2024-09-19 08:46:51.735826,2,UPI
ORD0929,CUST095,PROD182,Electronics,5,21584,20,2026-04-11 08:46:51.735588,3,COD
ORD0930,CUST193,PROD116,Grocery,3,946,0,2025-07-19 08:46:51.736020,7,UPI
ORD0931,CUST031,PROD020,Fashion,2,547,30,2024-07-16 08:46:51.735263,2,UPI
ORD0932,CUST074,PROD024,Fashion,1,2704,20,2024-10-12 08:46:51.735456,3,COD
ORD0933,CUST170,PROD042,Home,4,11742,30,2024-10-14 08:46:51.735915,4,COD
ORD0934,CUST144,PROD101,Grocery,2,432,30,2026-11-11 08:46:51.735800,5,UPI
ORD0935,CUST034,PROD045,Fashion,4,3032,10,2025-07-04 08:46:51.735276,5,COD
ORD0936,CUST208,PROD063,Electronics,2,54145,10,2025-11-29 08:46:51.736084,2,Card
ORD0937,CUST155,PROD108,Grocery,3,1262,0,2026-07-09 08:46:51.735851,9,Card
ORD0938,CUST075,PROD122,Grocery,5,1841,0,2026-02-26 08:46:51.735460,2,Card
ORD0939,CUST241,PROD090,Home,5,7179,10,2025-02-15 08:46:51.736260,9,UPI
ORD0940,CUST219,PROD189,Grocery,4,1407,10,2026-02-04 08:46:51.736131,6,Card
ORD0941,CUST153,PROD032,Grocery,1,1906,20,2024-12-19 08:46:51.735843,2,Card
ORD0942,CUST093,PROD144,Home,4,9399,30,2025-06-30 08:46:51.735578,8,Card
ORD0943,CUST072,PROD111,Fashion,3,3612,30,2025-08-04 08:46:51.735447,8,Card
ORD0944,CUST231,PROD165,Grocery,2,1481,10,2026-01-16 08:46:51.736182,2,UPI
ORD0945,CUST018,PROD144,Fashion,2,3043,0,2025-03-07 08:46:51.735206,7,Card
ORD0946,CUST037,PROD119,Grocery,5,1340,0,2024-05-01 08:46:51.735289,2,Card
ORD0947,CUST002,PROD059,Electronics,3,75021,10,2025-04-13 08:46:51.735123,9,COD
ORD0948,CUST204,PROD124,Grocery,3,1557,10,2024-08-19 08:46:51.736067,3,Card
ORD0949,CUST091,PROD125,Fashion,5,3255,30,2026-12-25 08:46:51.735569,5,UPI
ORD0950,CUST249,PROD001,Grocery,2,1001,10,2025-06-28 08:46:51.736295,4,Card
ORD0951,CUST293,PROD072,Home,1,10932,20,2025-05-13 08:46:51.736485,2,COD
ORD0952,CUST083,PROD048,Grocery,1,1448,20,2025-12-20 08:46:51.735496,8,UPI
ORD0953,CUST109,PROD006,Electronics,4,32732,10,2026-10-24 08:46:51.735648,6,COD
ORD0954,CUST033,PROD007,Grocery,3,1338,0,2026-06-08 08:46:51.735272,4,UPI
ORD0955,CUST027,PROD076,Electronics,5,34820,30,2024-12-16 08:46:51.735245,4,Card
ORD0956,CUST268,PROD045,Fashion,2,1091,20,2026-07-08 08:46:51.736377,7,Card
ORD0957,CUST018,PROD113,Electronics,5,58266,5,2024-12-28 08:46:51.735206,6,Card
ORD0958,CUST110,PROD140,Fashion,3,2092,0,2026-12-31 08:46:51.735653,3,UPI
ORD0959,CUST287,PROD162,Home,2,8358,30,2025-03-14 08:46:51.736460,2,UPI
ORD0960,CUST166,PROD068,Electronics,1,26029,5,2025-08-10 08:46:51.735898,5,Card
ORD0961,CUST258,PROD091,Electronics,1,31791,10,2025-09-24 08:46:51.736334,8,COD
ORD0962,CUST018,PROD075,Grocery,3,724,20,2024-09-24 08:46:51.735206,5,COD
ORD0963,CUST075,PROD144,Home,3,9176,0,2025-08-31 08:46:51.735460,5,COD
ORD0964,CUST053,PROD038,Electronics,2,62616,30,2026-04-20 08:46:51.735361,6,Card
ORD0965,CUST196,PROD166,Home,2,6040,10,2024-12-12 08:46:51.736032,2,Card
ORD0966,CUST284,PROD020,Electronics,1,26709,10,2024-10-07 08:46:51.736447,7,UPI
ORD0967,CUST079,PROD045,Grocery,4,1071,30,2025-08-08 08:46:51.735478,6,Card
ORD0968,CUST145,PROD004,Fashion,5,1019,5,2025-05-22 08:46:51.735805,9,Card
ORD0969,CUST047,PROD198,Fashion,2,2048,30,2026-05-24 08:46:51.735335,5,UPI
ORD0970,CUST171,PROD164,Home,3,6360,30,2024-07-04 08:46:51.735920,2,COD
ORD0971,CUST124,PROD187,Electronics,4,77794,30,2026-02-17 08:46:51.735714,2,Card
ORD0972,CUST121,PROD095,Electronics,5,38444,20,2024-09-22 08:46:51.735700,3,UPI
ORD0973,CUST241,PROD179,Fashion,5,4588,0,2025-06-26 08:46:51.736260,7,UPI
ORD0974,CUST102,PROD120,Grocery,4,837,5,2025-08-28 08:46:51.735618,5,UPI
ORD0975,CUST155,PROD092,Home,3,10073,30,2026-10-27 08:46:51.735851,2,UPI
ORD0976,CUST214,PROD013,Grocery,5,945,5,2025-01-17 08:46:51.736110,3,UPI
ORD0977,CUST117,PROD140,Fashion,3,3492,0,2024-09-01 08:46:51.735683,9,COD
ORD0978,CUST087,PROD117,Electronics,5,56170,5,2025-07-17 08:46:51.735552,5,COD
ORD0979,CUST039,PROD065,Electronics,3,39984,0,2024-08-23 08:46:51.735298,5,Card
ORD0980,CUST026,PROD168,Fashion,1,2649,0,2026-02-12 08:46:51.735241,5,UPI
ORD0981,CUST036,PROD185,Electronics,5,31048,10,2025-06-08 08:46:51.735285,3,Card
ORD0982,CUST115,PROD123,Fashion,1,1798,0,2025-03-13 08:46:51.735674,2,UPI
ORD0983,CUST286,PROD003,Fashion,5,1686,10,2026-01-16 08:46:51.736455,7,COD
ORD0984,CUST011,PROD090,Electronics,5,76251,10,2025-07-08 08:46:51.735175,2,UPI
ORD0985,CUST037,PROD033,Home,2,11545,10,2024-11-11 08:46:51.735289,3,UPI
ORD0986,CUST235,PROD192,Electronics,2,70145,30,2024-05-22 08:46:51.736200,2,UPI
ORD0987,CUST009,PROD149,Home,4,6084,10,2024-11-14 08:46:51.735166,9,Card
ORD0988,CUST092,PROD032,Home,2,5871,5,2026-10-03 08:46:51.735574,2,UPI
ORD0989,CUST041,PROD159,Fashion,3,1916,20,2025-05-13 08:46:51.735306,4,COD
ORD0990,CUST264,PROD123,Electronics,1,69397,0,2026-02-10 08:46:51.736360,9,UPI
ORD0991,CUST257,PROD002,Fashion,3,2716,5,2025-09-06 08:46:51.736329,3,UPI
ORD0992,CUST239,PROD043,Home,4,11156,30,2025-11-26 08:46:51.736251,3,Card
ORD0993,CUST226,PROD052,Grocery,2,1445,0,2025-05-30 08:46:51.736161,6,UPI
ORD0994,CUST167,PROD153,Electronics,3,75225,0,2025-02-09 08:46:51.735903,6,COD
ORD0995,CUST035,PROD170,Fashion,3,4980,30,2024-06-07 08:46:51.735280,8,UPI
ORD0996,CUST172,PROD098,Fashion,2,1814,20,2025-06-10 08:46:51.735924,6,Card
ORD0997,CUST077,PROD054,Electronics,4,69502,30,2026-01-09 08:46:51.735469,8,UPI
ORD0998,CUST002,PROD034,Home,5,6201,0,2025-09-30 08:46:51.735123,3,UPI
ORD0999,CUST249,PROD035,Grocery,5,1030,5,2025-09-25 08:46:51.736295,8,COD
ORD1000,CUST134,PROD153,Grocery,2,1058,10,2024-08-13 08:46:51.735758,2,UPI
ORD1001,CUST250,PROD124,Home,2,14030,20,2024-09-14 08:46:51.736299,3,UPI
ORD1002,CUST037,PROD082,Fashion,3,1351,0,2024-11-21 08:46:51.735289,8,COD
ORD1003,CUST109,PROD085,Fashion,1,1505,5,2026-05-08 08:46:51.735648,3,UPI
ORD1004,CUST024,PROD088,Electronics,2,53343,10,2025-07-07 08:46:51.735232,7,COD
ORD1005,CUST104,PROD128,Grocery,4,406,0,2024-11-24 08:46:51.735627,9,COD
ORD1006,CUST182,PROD015,Electronics,4,69713,30,2024-07-12 08:46:51.735968,4,COD
ORD1007,CUST025,PROD197,Home,1,8424,20,2026-02-19 08:46:51.735236,3,UPI
ORD1008,CUST081,PROD194,Fashion,5,1580,10,2026-04-12 08:46:51.735487,3,COD
ORD1009,CUST003,PROD015,Grocery,4,845,30,2025-08-28 08:46:51.735136,9,Card
ORD1010,CUST058,PROD026,Grocery,2,1738,5,2026-08-06 08:46:51.735383,3,COD
ORD1011,CUST133,PROD068,Fashion,4,1928,5,2024-04-05 08:46:51.735753,9,UPI
ORD1012,CUST187,PROD197,Grocery,3,1203,30,2026-04-13 08:46:51.735989,5,Card
ORD1013,CUST166,PROD046,Home,2,14445,0,2026-06-06 08:46:51.735898,9,UPI
ORD1014,CUST089,PROD090,Electronics,4,68855,0,2026-11-25 08:46:51.735561,4,COD
ORD1015,CUST266,PROD092,Grocery,3,1067,20,2024-06-28 08:46:51.736368,6,UPI
ORD1016,CUST001,PROD146,Grocery,1,1605,5,2025-11-14 08:46:51.735067,9,Card
ORD1017,CUST013,PROD010,Home,3,6692,0,2026-01-29 08:46:51.735184,9,UPI
ORD1018,CUST150,PROD025,Home,4,5679,10,2024-11-25 08:46:51.735826,7,UPI
ORD1019,CUST058,PROD088,Grocery,1,301,10,2026-04-30 08:46:51.735383,3,Card
ORD1020,CUST123,PROD158,Grocery,2,895,5,2024-12-30 08:46:51.735710,3,Card
ORD1021,CUST030,PROD060,Home,3,5550,0,2025-06-23 08:46:51.735259,4,Card
ORD1022,CUST253,PROD050,Electronics,1,33673,30,2025-06-21 08:46:51.736312,2,COD
ORD1023,CUST180,PROD059,Electronics,3,41523,0,2026-05-31 08:46:51.735959,7,UPI
ORD1024,CUST237,PROD163,Fashion,3,4856,5,2025-12-14 08:46:51.736242,9,UPI
ORD1025,CUST040,PROD094,Electronics,4,37868,20,2025-06-20 08:46:51.735302,7,COD
ORD1026,CUST062,PROD166,Fashion,4,2729,0,2024-08-14 08:46:51.735401,6,UPI
ORD1027,CUST014,PROD199,Fashion,2,2248,5,2025-10-26 08:46:51.735189,7,UPI
ORD1028,CUST295,PROD014,Fashion,4,1669,10,2025-05-01 08:46:51.736494,5,Card
ORD1029,CUST032,PROD028,Electronics,3,41703,0,2025-04-25 08:46:51.735267,3,UPI
ORD1030,CUST241,PROD161,Grocery,3,706,10,2025-04-06 08:46:51.736260,6,UPI
ORD1031,CUST208,PROD083,Grocery,2,482,30,2026-01-13 08:46:51.736084,9,COD
ORD1032,CUST237,PROD076,Home,5,11350,30,2025-06-19 08:46:51.736242,2,UPI
ORD1033,CUST177,PROD061,Home,5,3134,0,2025-09-22 08:46:51.735946,2,UPI
ORD1034,CUST193,PROD187,Grocery,3,1942,5,2025-09-20 08:46:51.736020,4,UPI
ORD1035,CUST239,PROD006,Grocery,3,1625,5,2026-02-15 08:46:51.736251,8,Card
ORD1036,CUST046,PROD184,Electronics,1,35776,10,2025-01-01 08:46:51.735331,4,UPI
ORD1037,CUST117,PROD093,Grocery,2,632,0,2025-02-02 08:46:51.735683,3,UPI
ORD1038,CUST037,PROD192,Electronics,4,24428,5,2024-12-03 08:46:51.735289,6,UPI
ORD1039,CUST167,PROD143,Home,5,14789,5,2025-03-11 08:46:51.735903,4,COD
ORD1040,CUST004,PROD113,Electronics,3,73077,5,2026-01-08 08:46:51.735142,3,Card
ORD1041,CUST288,PROD184,Electronics,5,51549,10,2025-11-23 08:46:51.736464,4,Card
ORD1042,CUST079,PROD086,Home,2,6426,30,2025-04-25 08:46:51.735478,4,UPI
ORD1043,CUST227,PROD019,Fashion,5,3154,20,2025-12-30 08:46:51.736165,5,Card
ORD1044,CUST195,PROD142,Home,2,6346,30,2025-07-12 08:46:51.736028,6,UPI
ORD1045,CUST092,PROD045,Grocery,4,1205,5,2026-01-28 08:46:51.735574,6,UPI
ORD1046,CUST209,PROD078,Grocery,4,1590,20,2025-10-23 08:46:51.736089,8,UPI
ORD1047,CUST045,PROD060,Grocery,1,549,10,2025-05-04 08:46:51.735327,8,UPI
ORD1048,CUST166,PROD004,Grocery,3,1613,10,2025-09-04 08:46:51.735898,4,UPI
ORD1049,CUST095,PROD003,Electronics,2,68705,5,2026-07-01 08:46:51.735588,3,COD
ORD1050,CUST140,PROD024,Electronics,1,31970,10,2026-01-10 08:46:51.735783,9,Card
ORD1051,CUST207,PROD196,Electronics,3,54737,10,2025-07-06 08:46:51.736080,6,UPI
ORD1052,CUST104,PROD069,Fashion,5,2916,5,2025-05-06 08:46:51.735627,4,UPI
ORD1053,CUST173,PROD099,Fashion,3,2836,30,2025-04-17 08:46:51.735928,3,UPI
ORD1054,CUST066,PROD168,Grocery,5,1807,10,2025-01-22 08:46:51.735421,3,UPI
ORD1055,CUST066,PROD068,Home,3,2858,20,2024-07-11 08:46:51.735421,6,Card
ORD1056,CUST172,PROD172,Fashion,1,1971,0,2025-06-20 08:46:51.735924,8,UPI
ORD1057,CUST260,PROD058,Fashion,4,1954,0,2025-07-26 08:46:51.736342,5,UPI
ORD1058,CUST116,PROD152,Grocery,2,1324,5,2025-04-29 08:46:51.735679,4,UPI
ORD1059,CUST296,PROD188,Grocery,3,1484,20,2025-08-22 08:46:51.736498,3,UPI
ORD1060,CUST040,PROD069,Home,1,6528,20,2025-01-07 08:46:51.735302,9,COD
ORD1061,CUST128,PROD066,Grocery,2,1440,30,2025-09-08 08:46:51.735731,9,UPI
ORD1062,CUST005,PROD071,Electronics,2,74354,30,2026-07-31 08:46:51.735147,2,Card
ORD1063,CUST177,PROD071,Grocery,2,1090,20,2026-02-24 08:46:51.735946,8,Card
ORD1064,CUST194,PROD186,Grocery,1,496,5,2024-09-05 08:46:51.736024,7,Card
ORD1065,CUST184,PROD105,Electronics,4,45772,20,2024-03-11 08:46:51.735977,7,Card
ORD1066,CUST012,PROD026,Electronics,3,37825,5,2025-08-18 08:46:51.735180,6,UPI
ORD1067,CUST266,PROD077,Home,3,1443,5,2025-02-22 08:46:51.736368,7,Card
ORD1068,CUST067,PROD041,Fashion,4,1094,5,2025-09-21 08:46:51.735426,6,UPI
ORD1069,CUST213,PROD135,Electronics,5,65785,10,2024-09-19 08:46:51.736106,8,UPI
ORD1070,CUST278,PROD083,Home,1,12798,5,2025-03-24 08:46:51.736421,9,Card
ORD1071,CUST066,PROD069,Electronics,4,32117,5,2025-05-22 08:46:51.735421,7,COD
ORD1072,CUST228,PROD173,Electronics,4,53928,0,2024-12-15 08:46:51.736170,6,Card
ORD1073,CUST078,PROD195,Fashion,5,2550,5,2025-09-08 08:46:51.735474,3,UPI
ORD1074,CUST081,PROD049,Grocery,1,1577,20,2026-04-28 08:46:51.735487,9,COD
ORD1075,CUST008,PROD086,Fashion,5,2350,20,2025-10-03 08:46:51.735162,8,Card
ORD1076,CUST196,PROD140,Fashion,5,4528,5,2025-04-04 08:46:51.736032,4,UPI
ORD1077,CUST156,PROD183,Fashion,1,2145,0,2024-05-02 08:46:51.735856,7,UPI
ORD1078,CUST121,PROD114,Electronics,3,33872,0,2024-05-03 08:46:51.735700,6,UPI
ORD1079,CUST248,PROD082,Home,1,6430,10,2024-12-12 08:46:51.736290,2,COD
ORD1080,CUST185,PROD174,Home,4,5681,20,2024-08-11 08:46:51.735981,5,UPI
ORD1081,CUST124,PROD052,Electronics,1,78235,20,2026-02-21 08:46:51.735714,2,COD
ORD1082,CUST198,PROD086,Fashion,5,2549,30,2025-04-12 08:46:51.736041,9,UPI
ORD1083,CUST224,PROD075,Fashion,3,1776,20,2024-10-12 08:46:51.736153,6,Card
ORD1084,CUST170,PROD135,Home,1,1580,5,2025-03-20 08:46:51.735915,2,COD
ORD1085,CUST002,PROD199,Home,1,7585,20,2025-04-01 08:46:51.735123,6,Card
ORD1086,CUST104,PROD031,Electronics,4,28655,5,2025-04-15 08:46:51.735627,3,UPI
ORD1087,CUST052,PROD023,Electronics,1,77943,30,2025-12-26 08:46:51.735357,6,Card
ORD1088,CUST295,PROD002,Fashion,3,4257,0,2025-12-18 08:46:51.736494,2,UPI
ORD1089,CUST288,PROD103,Electronics,1,39938,30,2025-10-15 08:46:51.736464,6,UPI
ORD1090,CUST253,PROD151,Electronics,2,44298,20,2026-01-25 08:46:51.736312,6,COD
ORD1091,CUST030,PROD119,Home,2,5931,30,2025-11-08 08:46:51.735259,7,UPI
ORD1092,CUST022,PROD153,Electronics,3,22290,30,2025-03-23 08:46:51.735223,6,UPI
ORD1093,CUST183,PROD065,Home,2,4071,0,2025-02-12 08:46:51.735972,5,UPI
ORD1094,CUST054,PROD101,Fashion,4,2696,30,2025-12-06 08:46:51.735366,7,UPI
ORD1095,CUST283,PROD144,Home,5,10405,30,2025-01-20 08:46:51.736442,6,UPI
ORD1096,CUST200,PROD162,Home,5,14086,5,2026-05-27 08:46:51.736049,5,Card
ORD1097,CUST271,PROD040,Home,2,4869,30,2026-10-12 08:46:51.736391,4,Card
ORD1098,CUST055,PROD045,Grocery,5,1352,10,2025-02-27 08:46:51.735370,9,UPI
ORD1099,CUST247,PROD193,Electronics,2,28925,30,2025-08-12 08:46:51.736286,6,Card
ORD1100,CUST148,PROD061,Fashion,2,3181,0,2025-06-06 08:46:51.735818,3,Card
ORD1101,CUST145,PROD061,Grocery,1,1199,5,2025-05-20 08:46:51.735805,3,COD
ORD1102,CUST195,PROD013,Fashion,3,3462,5,2025-05-17 08:46:51.736028,2,Card
ORD1103,CUST084,PROD091,Fashion,1,566,5,2026-08-05 08:46:51.735539,7,Card
ORD1104,CUST117,PROD018,Home,1,9533,0,2025-03-03 08:46:51.735683,6,COD
ORD1105,CUST069,PROD161,Grocery,4,465,5,2024-12-18 08:46:51.735434,4,Card
ORD1106,CUST278,PROD166,Electronics,4,56176,10,2025-10-09 08:46:51.736421,5,COD
ORD1107,CUST031,PROD180,Grocery,1,1362,30,2025-04-07 08:46:51.735263,5,Card
ORD1108,CUST142,PROD123,Electronics,1,33484,20,2026-07-04 08:46:51.735792,7,Card
ORD1109,CUST093,PROD159,Home,1,3801,30,2024-12-29 08:46:51.735578,7,Card
ORD1110,CUST172,PROD133,Electronics,3,24554,20,2025-07-17 08:46:51.735924,5,Card
ORD1111,CUST300,PROD095,Electronics,1,32004,10,2026-04-06 08:46:51.736516,5,UPI
ORD1112,CUST255,PROD158,Home,2,1732,20,2024-12-20 08:46:51.736321,7,Card
ORD1113,CUST112,PROD180,Electronics,1,47763,10,2026-03-14 08:46:51.735662,3,COD
ORD1114,CUST275,PROD165,Home,2,3111,5,2024-12-10 08:46:51.736408,7,UPI
ORD1115,CUST065,PROD146,Electronics,2,24251,5,2025-12-10 08:46:51.735414,3,Card
ORD1116,CUST279,PROD125,Home,4,4614,20,2026-08-06 08:46:51.736425,8,COD
ORD1117,CUST008,PROD118,Fashion,3,1305,10,2026-05-04 08:46:51.735162,8,UPI
ORD1118,CUST017,PROD167,Electronics,5,36827,5,2026-01-17 08:46:51.735202,5,UPI
ORD1119,CUST095,PROD022,Home,3,2729,30,2026-02-09 08:46:51.735588,9,Card
ORD1120,CUST226,PROD026,Fashion,1,2826,20,2024-09-25 08:46:51.736161,7,Card
ORD1121,CUST190,PROD014,Fashion,3,2247,20,2025-09-17 08:46:51.736006,8,UPI
ORD1122,CUST055,PROD103,Home,2,11720,0,2025-05-12 08:46:51.735370,2,UPI
ORD1123,CUST131,PROD193,Electronics,3,40047,5,2025-02-20 08:46:51.735745,5,Card
ORD1124,CUST036,PROD104,Home,4,5544,5,2025-06-25 08:46:51.735285,2,COD
ORD1125,CUST111,PROD055,Grocery,2,1116,20,2026-02-25 08:46:51.735657,5,UPI
ORD1126,CUST032,PROD147,Home,1,6256,20,2024-09-25 08:46:51.735267,8,UPI
ORD1127,CUST276,PROD049,Fashion,5,3360,30,2024-07-18 08:46:51.736412,5,Card
ORD1128,CUST106,PROD024,Fashion,2,1052,30,2025-02-11 08:46:51.735635,3,Card
ORD1129,CUST013,PROD142,Fashion,4,2475,20,2026-10-27 08:46:51.735184,5,COD
ORD1130,CUST136,PROD042,Home,3,8152,30,2024-12-11 08:46:51.735766,6,COD
ORD1131,CUST165,PROD198,Electronics,5,27042,20,2025-10-20 08:46:51.735894,8,UPI
ORD1132,CUST074,PROD074,Fashion,2,3932,5,2024-09-28 08:46:51.735456,6,UPI
ORD1133,CUST104,PROD181,Home,2,12611,20,2025-04-23 08:46:51.735627,9,UPI
ORD1134,CUST277,PROD051,Fashion,2,687,0,2025-04-21 08:46:51.736417,9,UPI
ORD1135,CUST111,PROD149,Home,2,8966,30,2026-04-08 08:46:51.735657,2,Card
ORD1136,CUST262,PROD181,Grocery,2,1362,10,2026-01-02 08:46:51.736351,4,UPI
ORD1137,CUST170,PROD086,Electronics,4,59433,5,2024-06-22 08:46:51.735915,6,Card
ORD1138,CUST244,PROD163,Fashion,2,527,20,2025-06-22 08:46:51.736273,8,UPI
ORD1139,CUST290,PROD195,Home,5,14840,10,2026-05-21 08:46:51.736473,6,Card
